year,species,species_latin,how_many_counted,total_hours,how_many_counted_by_hour
2010,"Scarlet Tanager",Piranga olivacea,0,53,0
2011,"Scarlet Tanager",Piranga olivacea,0,52,0
2012,"Scarlet Tanager",Piranga olivacea,0,69.5,0
2013,"Scarlet Tanager",Piranga olivacea,0,45,0
2014,"Scarlet Tanager",Piranga olivacea,0,66.5,0
2015,"Scarlet Tanager",Piranga olivacea,0,80.5,0
2016,"Scarlet Tanager",Piranga olivacea,2,61.35,0.032599837000814993
2017,"Scarlet Tanager",Piranga olivacea,0,87,0
2018,"Scarlet Tanager",Piranga olivacea,0,89.5,0
2019,"Scarlet Tanager",Piranga olivacea,0,62,0
2010,"Western Tanager",Piranga ludoviciana,1,53,0.018867924528301886
2011,"Western Tanager",Piranga ludoviciana,1,52,0.019230769230769232
2012,"Western Tanager",Piranga ludoviciana,0,69.5,0
2013,"Western Tanager",Piranga ludoviciana,0,45,0
2014,"Western Tanager",Piranga ludoviciana,0,66.5,0
2015,"Western Tanager",Piranga ludoviciana,0,80.5,0
2016,"Western Tanager",Piranga ludoviciana,0,61.35,0
2017,"Western Tanager",Piranga ludoviciana,2,87,0.022988505747126436
2018,"Western Tanager",Piranga ludoviciana,0,89.5,0
2019,"Western Tanager",Piranga ludoviciana,0,62,0
2010,"Red-crowned Ant-Tanager",Habia rubica,0,53,0
2011,"Red-crowned Ant-Tanager",Habia rubica,0,52,0
2012,"Red-crowned Ant-Tanager",Habia rubica,0,69.5,0
2013,"Red-crowned Ant-Tanager",Habia rubica,4,45,0.08888888888888889
2014,"Red-crowned Ant-Tanager",Habia rubica,0,66.5,0
2015,"Red-crowned Ant-Tanager",Habia rubica,0,80.5,0
2016,"Red-crowned Ant-Tanager",Habia rubica,0,61.35,0
2017,"Red-crowned Ant-Tanager",Habia rubica,10,87,0.11494252873563218
2018,"Red-crowned Ant-Tanager",Habia rubica,2,89.5,0.0223463687150838
2019,"Red-crowned Ant-Tanager",Habia rubica,0,62,0
2010,"Red-throated Ant-Tanager",Habia fuscicauda,18,53,0.33962264150943394
2011,"Red-throated Ant-Tanager",Habia fuscicauda,22,52,0.4230769230769231
2012,"Red-throated Ant-Tanager",Habia fuscicauda,24,69.5,0.34532374100719426
2013,"Red-throated Ant-Tanager",Habia fuscicauda,0,45,0
2014,"Red-throated Ant-Tanager",Habia fuscicauda,7,66.5,0.10526315789473684
2015,"Red-throated Ant-Tanager",Habia fuscicauda,8,80.5,0.09937888198757763
2016,"Red-throated Ant-Tanager",Habia fuscicauda,4,61.35,0.06519967400162999
2017,"Red-throated Ant-Tanager",Habia fuscicauda,10,87,0.11494252873563218
2018,"Red-throated Ant-Tanager",Habia fuscicauda,11,89.5,0.12290502793296089
2019,"Red-throated Ant-Tanager",Habia fuscicauda,11,62,0.1774193548387097
2010,"Carmiol's Tanager",Chlorothraupis carmioli,4,53,0.07547169811320754
2011,"Carmiol's Tanager",Chlorothraupis carmioli,0,52,0
2012,"Carmiol's Tanager",Chlorothraupis carmioli,0,69.5,0
2013,"Carmiol's Tanager",Chlorothraupis carmioli,0,45,0
2014,"Carmiol's Tanager",Chlorothraupis carmioli,14,66.5,0.21052631578947367
2015,"Carmiol's Tanager",Chlorothraupis carmioli,1,80.5,0.012422360248447204
2016,"Carmiol's Tanager",Chlorothraupis carmioli,0,61.35,0
2017,"Carmiol's Tanager",Chlorothraupis carmioli,6,87,0.06896551724137931
2018,"Carmiol's Tanager",Chlorothraupis carmioli,20,89.5,0.22346368715083798
2019,"Carmiol's Tanager",Chlorothraupis carmioli,15,62,0.24193548387096775
2010,"Black-faced Grosbeak",Caryothraustes poliogaster,6,53,0.11320754716981132
2011,"Black-faced Grosbeak",Caryothraustes poliogaster,0,52,0
2012,"Black-faced Grosbeak",Caryothraustes poliogaster,8,69.5,0.11510791366906475
2013,"Black-faced Grosbeak",Caryothraustes poliogaster,10,45,0.2222222222222222
2014,"Black-faced Grosbeak",Caryothraustes poliogaster,16,66.5,0.24060150375939848
2015,"Black-faced Grosbeak",Caryothraustes poliogaster,1,80.5,0.012422360248447204
2016,"Black-faced Grosbeak",Caryothraustes poliogaster,31,61.35,0.5052974735126324
2017,"Black-faced Grosbeak",Caryothraustes poliogaster,3,87,0.034482758620689655
2018,"Black-faced Grosbeak",Caryothraustes poliogaster,2,89.5,0.0223463687150838
2019,"Black-faced Grosbeak",Caryothraustes poliogaster,20,62,0.3225806451612903
2010,"Rose-breasted Grosbeak",Pheucticus ludovicianus,0,53,0
2011,"Rose-breasted Grosbeak",Pheucticus ludovicianus,1,52,0.019230769230769232
2012,"Rose-breasted Grosbeak",Pheucticus ludovicianus,1,69.5,0.014388489208633094
2013,"Rose-breasted Grosbeak",Pheucticus ludovicianus,0,45,0
2014,"Rose-breasted Grosbeak",Pheucticus ludovicianus,0,66.5,0
2015,"Rose-breasted Grosbeak",Pheucticus ludovicianus,0,80.5,0
2016,"Rose-breasted Grosbeak",Pheucticus ludovicianus,0,61.35,0
2017,"Rose-breasted Grosbeak",Pheucticus ludovicianus,1,87,0.011494252873563218
2018,"Rose-breasted Grosbeak",Pheucticus ludovicianus,0,89.5,0
2019,"Rose-breasted Grosbeak",Pheucticus ludovicianus,0,62,0
2010,"Blue Seedeater",Amaurospiza concolor,0,53,0
2011,"Blue Seedeater",Amaurospiza concolor,0,52,0
2012,"Blue Seedeater",Amaurospiza concolor,2,69.5,0.02877697841726619
2013,"Blue Seedeater",Amaurospiza concolor,0,45,0
2014,"Blue Seedeater",Amaurospiza concolor,0,66.5,0
2015,"Blue Seedeater",Amaurospiza concolor,0,80.5,0
2016,"Blue Seedeater",Amaurospiza concolor,0,61.35,0
2017,"Blue Seedeater",Amaurospiza concolor,0,87,0
2018,"Blue Seedeater",Amaurospiza concolor,0,89.5,0
2019,"Blue Seedeater",Amaurospiza concolor,0,62,0
2010,"Blue-black Grosbeak",Cyanocompsa cyanoides,0,53,0
2011,"Blue-black Grosbeak",Cyanocompsa cyanoides,0,52,0
2012,"Blue-black Grosbeak",Cyanocompsa cyanoides,0,69.5,0
2013,"Blue-black Grosbeak",Cyanocompsa cyanoides,0,45,0
2014,"Blue-black Grosbeak",Cyanocompsa cyanoides,4,66.5,0.06015037593984962
2015,"Blue-black Grosbeak",Cyanocompsa cyanoides,0,80.5,0
2016,"Blue-black Grosbeak",Cyanocompsa cyanoides,1,61.35,0.016299918500407497
2017,"Blue-black Grosbeak",Cyanocompsa cyanoides,0,87,0
2018,"Blue-black Grosbeak",Cyanocompsa cyanoides,0,89.5,0
2019,"Blue-black Grosbeak",Cyanocompsa cyanoides,2,62,0.03225806451612903
2010,"Indigo Bunting",Passerina cyanea,0,53,0
2011,"Indigo Bunting",Passerina cyanea,0,52,0
2012,"Indigo Bunting",Passerina cyanea,0,69.5,0
2013,"Indigo Bunting",Passerina cyanea,0,45,0
2014,"Indigo Bunting",Passerina cyanea,0,66.5,0
2015,"Indigo Bunting",Passerina cyanea,0,80.5,0
2016,"Indigo Bunting",Passerina cyanea,0,61.35,0
2017,"Indigo Bunting",Passerina cyanea,2,87,0.022988505747126436
2018,"Indigo Bunting",Passerina cyanea,0,89.5,0
2019,"Indigo Bunting",Passerina cyanea,0,62,0
2010,"Eastern Meadowlark",Sturnella magna,1,53,0.018867924528301886
2011,"Eastern Meadowlark",Sturnella magna,0,52,0
2012,"Eastern Meadowlark",Sturnella magna,1,69.5,0.014388489208633094
2013,"Eastern Meadowlark",Sturnella magna,3,45,0.06666666666666667
2014,"Eastern Meadowlark",Sturnella magna,1,66.5,0.015037593984962405
2015,"Eastern Meadowlark",Sturnella magna,0,80.5,0
2016,"Eastern Meadowlark",Sturnella magna,0,61.35,0
2017,"Eastern Meadowlark",Sturnella magna,0,87,0
2018,"Eastern Meadowlark",Sturnella magna,0,89.5,0
2019,"Eastern Meadowlark",Sturnella magna,6,62,0.0967741935483871
2010,"Red-breasted Meadowlark",Sturnella militaris,0,53,0
2011,"Red-breasted Meadowlark",Sturnella militaris,0,52,0
2012,"Red-breasted Meadowlark",Sturnella militaris,0,69.5,0
2013,"Red-breasted Meadowlark",Sturnella militaris,0,45,0
2014,"Red-breasted Meadowlark",Sturnella militaris,0,66.5,0
2015,"Red-breasted Meadowlark",Sturnella militaris,0,80.5,0
2016,"Red-breasted Meadowlark",Sturnella militaris,0,61.35,0
2017,"Red-breasted Meadowlark",Sturnella militaris,0,87,0
2018,"Red-breasted Meadowlark",Sturnella militaris,0,89.5,0
2019,"Red-breasted Meadowlark",Sturnella militaris,1,62,0.016129032258064516
2010,"Melodious Blackbird",Dives dives,3,53,0.05660377358490566
2011,"Melodious Blackbird",Dives dives,1,52,0.019230769230769232
2012,"Melodious Blackbird",Dives dives,2,69.5,0.02877697841726619
2013,"Melodious Blackbird",Dives dives,1,45,0.022222222222222223
2014,"Melodious Blackbird",Dives dives,7,66.5,0.10526315789473684
2015,"Melodious Blackbird",Dives dives,5,80.5,0.062111801242236024
2016,"Melodious Blackbird",Dives dives,8,61.35,0.13039934800325997
2017,"Melodious Blackbird",Dives dives,11,87,0.12643678160919541
2018,"Melodious Blackbird",Dives dives,36,89.5,0.4022346368715084
2019,"Melodious Blackbird",Dives dives,17,62,0.27419354838709675
2010,"Great-tailed Grackle",Quiscalus mexicanus,18,53,0.33962264150943394
2011,"Great-tailed Grackle",Quiscalus mexicanus,17,52,0.3269230769230769
2012,"Great-tailed Grackle",Quiscalus mexicanus,5,69.5,0.07194244604316546
2013,"Great-tailed Grackle",Quiscalus mexicanus,20,45,0.4444444444444444
2014,"Great-tailed Grackle",Quiscalus mexicanus,27,66.5,0.40601503759398494
2015,"Great-tailed Grackle",Quiscalus mexicanus,37,80.5,0.45962732919254656
2016,"Great-tailed Grackle",Quiscalus mexicanus,50,61.35,0.8149959250203749
2017,"Great-tailed Grackle",Quiscalus mexicanus,55,87,0.632183908045977
2018,"Great-tailed Grackle",Quiscalus mexicanus,61,89.5,0.6815642458100558
2019,"Great-tailed Grackle",Quiscalus mexicanus,30,62,0.4838709677419355
2010,"Nicaraguan Grackle",Quiscalus nicaraguensis,0,53,0
2011,"Nicaraguan Grackle",Quiscalus nicaraguensis,4,52,0.07692307692307693
2012,"Nicaraguan Grackle",Quiscalus nicaraguensis,0,69.5,0
2013,"Nicaraguan Grackle",Quiscalus nicaraguensis,0,45,0
2014,"Nicaraguan Grackle",Quiscalus nicaraguensis,0,66.5,0
2015,"Nicaraguan Grackle",Quiscalus nicaraguensis,0,80.5,0
2016,"Nicaraguan Grackle",Quiscalus nicaraguensis,0,61.35,0
2017,"Nicaraguan Grackle",Quiscalus nicaraguensis,0,87,0
2018,"Nicaraguan Grackle",Quiscalus nicaraguensis,0,89.5,0
2019,"Nicaraguan Grackle",Quiscalus nicaraguensis,0,62,0
2010,"Bronzed Cowbird",Molothrus aeneus,0,53,0
2011,"Bronzed Cowbird",Molothrus aeneus,0,52,0
2012,"Bronzed Cowbird",Molothrus aeneus,0,69.5,0
2013,"Bronzed Cowbird",Molothrus aeneus,0,45,0
2014,"Bronzed Cowbird",Molothrus aeneus,0,66.5,0
2015,"Bronzed Cowbird",Molothrus aeneus,0,80.5,0
2016,"Bronzed Cowbird",Molothrus aeneus,0,61.35,0
2017,"Bronzed Cowbird",Molothrus aeneus,0,87,0
2018,"Bronzed Cowbird",Molothrus aeneus,0,89.5,0
2019,"Bronzed Cowbird",Molothrus aeneus,1,62,0.016129032258064516
2010,"Black-cowled Oriole",Icterus prosthemelas,0,53,0
2011,"Black-cowled Oriole",Icterus prosthemelas,1,52,0.019230769230769232
2012,"Black-cowled Oriole",Icterus prosthemelas,0,69.5,0
2013,"Black-cowled Oriole",Icterus prosthemelas,3,45,0.06666666666666667
2014,"Black-cowled Oriole",Icterus prosthemelas,4,66.5,0.06015037593984962
2015,"Black-cowled Oriole",Icterus prosthemelas,2,80.5,0.024844720496894408
2016,"Black-cowled Oriole",Icterus prosthemelas,1,61.35,0.016299918500407497
2017,"Black-cowled Oriole",Icterus prosthemelas,2,87,0.022988505747126436
2018,"Black-cowled Oriole",Icterus prosthemelas,0,89.5,0
2019,"Black-cowled Oriole",Icterus prosthemelas,0,62,0
2010,"Orchard Oriole",Icterus spurius,1,53,0.018867924528301886
2011,"Orchard Oriole",Icterus spurius,0,52,0
2012,"Orchard Oriole",Icterus spurius,0,69.5,0
2013,"Orchard Oriole",Icterus spurius,0,45,0
2014,"Orchard Oriole",Icterus spurius,0,66.5,0
2015,"Orchard Oriole",Icterus spurius,0,80.5,0
2016,"Orchard Oriole",Icterus spurius,0,61.35,0
2017,"Orchard Oriole",Icterus spurius,0,87,0
2018,"Orchard Oriole",Icterus spurius,0,89.5,0
2019,"Orchard Oriole",Icterus spurius,0,62,0
2010,"Yellow-tailed Oriole",Icterus mesomelas,0,53,0
2011,"Yellow-tailed Oriole",Icterus mesomelas,0,52,0
2012,"Yellow-tailed Oriole",Icterus mesomelas,0,69.5,0
2013,"Yellow-tailed Oriole",Icterus mesomelas,0,45,0
2014,"Yellow-tailed Oriole",Icterus mesomelas,0,66.5,0
2015,"Yellow-tailed Oriole",Icterus mesomelas,0,80.5,0
2016,"Yellow-tailed Oriole",Icterus mesomelas,0,61.35,0
2017,"Yellow-tailed Oriole",Icterus mesomelas,1,87,0.011494252873563218
2018,"Yellow-tailed Oriole",Icterus mesomelas,0,89.5,0
2019,"Yellow-tailed Oriole",Icterus mesomelas,0,62,0
2010,"Baltimore Oriole",Icterus galbula,32,53,0.6037735849056604
2011,"Baltimore Oriole",Icterus galbula,1,52,0.019230769230769232
2012,"Baltimore Oriole",Icterus galbula,5,69.5,0.07194244604316546
2013,"Baltimore Oriole",Icterus galbula,7,45,0.15555555555555556
2014,"Baltimore Oriole",Icterus galbula,10,66.5,0.15037593984962405
2015,"Baltimore Oriole",Icterus galbula,13,80.5,0.16149068322981366
2016,"Baltimore Oriole",Icterus galbula,10,61.35,0.16299918500407498
2017,"Baltimore Oriole",Icterus galbula,19,87,0.21839080459770116
2018,"Baltimore Oriole",Icterus galbula,11,89.5,0.12290502793296089
2019,"Baltimore Oriole",Icterus galbula,12,62,0.1935483870967742
2010,"Yellow-billed Cacique",Amblycercus holosericeus,0,53,0
2011,"Yellow-billed Cacique",Amblycercus holosericeus,0,52,0
2012,"Yellow-billed Cacique",Amblycercus holosericeus,2,69.5,0.02877697841726619
2013,"Yellow-billed Cacique",Amblycercus holosericeus,2,45,0.044444444444444446
2014,"Yellow-billed Cacique",Amblycercus holosericeus,0,66.5,0
2015,"Yellow-billed Cacique",Amblycercus holosericeus,1,80.5,0.012422360248447204
2016,"Yellow-billed Cacique",Amblycercus holosericeus,2,61.35,0.032599837000814993
2017,"Yellow-billed Cacique",Amblycercus holosericeus,0,87,0
2018,"Yellow-billed Cacique",Amblycercus holosericeus,0,89.5,0
2019,"Yellow-billed Cacique",Amblycercus holosericeus,0,62,0
2010,"Scarlet-rumped Cacique",Cacicus uropygialis,0,53,0
2011,"Scarlet-rumped Cacique",Cacicus uropygialis,1,52,0.019230769230769232
2012,"Scarlet-rumped Cacique",Cacicus uropygialis,1,69.5,0.014388489208633094
2013,"Scarlet-rumped Cacique",Cacicus uropygialis,0,45,0
2014,"Scarlet-rumped Cacique",Cacicus uropygialis,0,66.5,0
2015,"Scarlet-rumped Cacique",Cacicus uropygialis,0,80.5,0
2016,"Scarlet-rumped Cacique",Cacicus uropygialis,1,61.35,0.016299918500407497
2017,"Scarlet-rumped Cacique",Cacicus uropygialis,0,87,0
2018,"Scarlet-rumped Cacique",Cacicus uropygialis,2,89.5,0.0223463687150838
2019,"Scarlet-rumped Cacique",Cacicus uropygialis,0,62,0
2010,"Chestnut-headed Oropendola",Psarocolius wagleri,0,53,0
2011,"Chestnut-headed Oropendola",Psarocolius wagleri,0,52,0
2012,"Chestnut-headed Oropendola",Psarocolius wagleri,0,69.5,0
2013,"Chestnut-headed Oropendola",Psarocolius wagleri,0,45,0
2014,"Chestnut-headed Oropendola",Psarocolius wagleri,2,66.5,0.03007518796992481
2015,"Chestnut-headed Oropendola",Psarocolius wagleri,0,80.5,0
2016,"Chestnut-headed Oropendola",Psarocolius wagleri,0,61.35,0
2017,"Chestnut-headed Oropendola",Psarocolius wagleri,0,87,0
2018,"Chestnut-headed Oropendola",Psarocolius wagleri,1,89.5,0.0111731843575419
2019,"Chestnut-headed Oropendola",Psarocolius wagleri,0,62,0
2010,"Montezuma Oropendola",Psarocolius montezuma,227,53,4.283018867924528
2011,"Montezuma Oropendola",Psarocolius montezuma,227,52,4.365384615384615
2012,"Montezuma Oropendola",Psarocolius montezuma,457,69.5,6.575539568345324
2013,"Montezuma Oropendola",Psarocolius montezuma,110,45,2.4444444444444446
2014,"Montezuma Oropendola",Psarocolius montezuma,142,66.5,2.1353383458646618
2015,"Montezuma Oropendola",Psarocolius montezuma,123,80.5,1.5279503105590062
2016,"Montezuma Oropendola",Psarocolius montezuma,39,61.35,0.6356968215158924
2017,"Montezuma Oropendola",Psarocolius montezuma,278,87,3.1954022988505746
2018,"Montezuma Oropendola",Psarocolius montezuma,106,89.5,1.1843575418994414
2019,"Montezuma Oropendola",Psarocolius montezuma,24,62,0.3870967741935484
2010,"Scrub Euphonia",Euphonia affinis,0,53,0
2011,"Scrub Euphonia",Euphonia affinis,2,52,0.038461538461538464
2012,"Scrub Euphonia",Euphonia affinis,1,69.5,0.014388489208633094
2013,"Scrub Euphonia",Euphonia affinis,0,45,0
2014,"Scrub Euphonia",Euphonia affinis,3,66.5,0.045112781954887216
2015,"Scrub Euphonia",Euphonia affinis,4,80.5,0.049689440993788817
2016,"Scrub Euphonia",Euphonia affinis,0,61.35,0
2017,"Scrub Euphonia",Euphonia affinis,0,87,0
2018,"Scrub Euphonia",Euphonia affinis,2,89.5,0.0223463687150838
2019,"Scrub Euphonia",Euphonia affinis,2,62,0.03225806451612903
2010,"Yellow-crowned Euphonia",Euphonia luteicapilla,2,53,0.03773584905660377
2011,"Yellow-crowned Euphonia",Euphonia luteicapilla,0,52,0
2012,"Yellow-crowned Euphonia",Euphonia luteicapilla,0,69.5,0
2013,"Yellow-crowned Euphonia",Euphonia luteicapilla,2,45,0.044444444444444446
2014,"Yellow-crowned Euphonia",Euphonia luteicapilla,11,66.5,0.16541353383458646
2015,"Yellow-crowned Euphonia",Euphonia luteicapilla,9,80.5,0.11180124223602485
2016,"Yellow-crowned Euphonia",Euphonia luteicapilla,0,61.35,0
2017,"Yellow-crowned Euphonia",Euphonia luteicapilla,0,87,0
2018,"Yellow-crowned Euphonia",Euphonia luteicapilla,5,89.5,0.055865921787709494
2019,"Yellow-crowned Euphonia",Euphonia luteicapilla,2,62,0.03225806451612903
2010,"Yellow-throated Euphonia",Euphonia hirundinacea,5,53,0.09433962264150944
2011,"Yellow-throated Euphonia",Euphonia hirundinacea,2,52,0.038461538461538464
2012,"Yellow-throated Euphonia",Euphonia hirundinacea,0,69.5,0
2013,"Yellow-throated Euphonia",Euphonia hirundinacea,0,45,0
2014,"Yellow-throated Euphonia",Euphonia hirundinacea,3,66.5,0.045112781954887216
2015,"Yellow-throated Euphonia",Euphonia hirundinacea,11,80.5,0.13664596273291926
2016,"Yellow-throated Euphonia",Euphonia hirundinacea,2,61.35,0.032599837000814993
2017,"Yellow-throated Euphonia",Euphonia hirundinacea,5,87,0.05747126436781609
2018,"Yellow-throated Euphonia",Euphonia hirundinacea,10,89.5,0.11173184357541899
2019,"Yellow-throated Euphonia",Euphonia hirundinacea,26,62,0.41935483870967744
2010,"Elegant Euphonia",Euphonia elegantissima,0,53,0
2011,"Elegant Euphonia",Euphonia elegantissima,0,52,0
2012,"Elegant Euphonia",Euphonia elegantissima,0,69.5,0
2013,"Elegant Euphonia",Euphonia elegantissima,0,45,0
2014,"Elegant Euphonia",Euphonia elegantissima,0,66.5,0
2015,"Elegant Euphonia",Euphonia elegantissima,1,80.5,0.012422360248447204
2016,"Elegant Euphonia",Euphonia elegantissima,0,61.35,0
2017,"Elegant Euphonia",Euphonia elegantissima,0,87,0
2018,"Elegant Euphonia",Euphonia elegantissima,0,89.5,0
2019,"Elegant Euphonia",Euphonia elegantissima,0,62,0
2010,"Olive-backed Euphonia",Euphonia gouldi,7,53,0.1320754716981132
2011,"Olive-backed Euphonia",Euphonia gouldi,3,52,0.057692307692307696
2012,"Olive-backed Euphonia",Euphonia gouldi,9,69.5,0.12949640287769784
2013,"Olive-backed Euphonia",Euphonia gouldi,14,45,0.3111111111111111
2014,"Olive-backed Euphonia",Euphonia gouldi,8,66.5,0.12030075187969924
2015,"Olive-backed Euphonia",Euphonia gouldi,14,80.5,0.17391304347826086
2016,"Olive-backed Euphonia",Euphonia gouldi,21,61.35,0.3422982885085574
2017,"Olive-backed Euphonia",Euphonia gouldi,4,87,0.04597701149425287
2018,"Olive-backed Euphonia",Euphonia gouldi,12,89.5,0.1340782122905028
2019,"Olive-backed Euphonia",Euphonia gouldi,8,62,0.12903225806451613
2010,"White-vented Euphonia",Euphonia minuta,0,53,0
2011,"White-vented Euphonia",Euphonia minuta,0,52,0
2012,"White-vented Euphonia",Euphonia minuta,0,69.5,0
2013,"White-vented Euphonia",Euphonia minuta,4,45,0.08888888888888889
2014,"White-vented Euphonia",Euphonia minuta,4,66.5,0.06015037593984962
2015,"White-vented Euphonia",Euphonia minuta,4,80.5,0.049689440993788817
2016,"White-vented Euphonia",Euphonia minuta,4,61.35,0.06519967400162999
2017,"White-vented Euphonia",Euphonia minuta,0,87,0
2018,"White-vented Euphonia",Euphonia minuta,0,89.5,0
2019,"White-vented Euphonia",Euphonia minuta,3,62,0.04838709677419355
2010,"Tawny-capped Euphonia",Euphonia anneae,0,53,0
2011,"Tawny-capped Euphonia",Euphonia anneae,0,52,0
2012,"Tawny-capped Euphonia",Euphonia anneae,1,69.5,0.014388489208633094
